X, Y, class, desc
10.4678173065,11.0304012299,Hard_palate,Hard_palate
16.9693431854,24.3856639862,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
21.8774662018,-4.02501726151,Palatine_Tonsils,Palatine_Tonsils
9.27710056305,11.2556810379,Throat,Throat
-8.60780143738,15.7035446167,Supragingival_plaque,Supragingival_plaque
-8.37519359589,15.0764856339,Subgingival_plaque,Subgingival_plaque
-13.1477880478,-9.38042163849,Left_Retroauricular_crease,Left_Retroauricular_crease
-10.4404268265,-4.37107229233,Right_Retroauricular_crease,Right_Retroauricular_crease
-8.71299266815,-4.71950292587,Left_Antecubital_fossa,Left_Antecubital_fossa
-24.702796936,2.42840337753,Right_Antecubital_fossa,Right_Antecubital_fossa
-11.7841911316,-9.90856838226,Anterior_nares,Anterior_nares
11.5168018341,-29.7498073578,Vaginal_introitus,Vaginal_introitus
11.6870479584,-29.9846515656,Mid_vagina,Mid_vagina
12.6898040771,-31.1614532471,Posterior_fornix,Posterior_fornix
14.8274793625,-8.74984931946,Saliva,Saliva
23.2537174225,-4.72182559967,Tongue_dorsum,Tongue_dorsum
25.9257240295,-0.548430681229,Hard_palate,Hard_palate
11.6893005371,10.7587566376,Buccal_mucosa,Buccal_mucosa
13.2956609726,29.7412204742,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
23.5107192993,-4.41173267365,Palatine_Tonsils,Palatine_Tonsils
23.4700870514,-4.33957004547,Throat,Throat
-5.06364202499,8.72604656219,Supragingival_plaque,Supragingival_plaque
-6.80806350708,9.79451370239,Subgingival_plaque,Subgingival_plaque
-7.01260137558,-20.0046958923,Stool,Stool
-40.0995330811,3.26841306686,Left_Retroauricular_crease,Left_Retroauricular_crease
-28.6238269806,-7.15783500671,Right_Retroauricular_crease,Right_Retroauricular_crease
-11.8715047836,-5.6497836113,Left_Antecubital_fossa,Left_Antecubital_fossa
-7.18947601318,-5.67173528671,Right_Antecubital_fossa,Right_Antecubital_fossa
-28.0780086517,-0.250462532043,Anterior_nares,Anterior_nares
18.6448574066,-33.3106460571,Vaginal_introitus,Vaginal_introitus
16.7332248688,-33.140209198,Mid_vagina,Mid_vagina
18.6123161316,-33.3067092896,Posterior_fornix,Posterior_fornix
12.0260505676,-6.31800270081,Saliva,Saliva
24.5255298615,-3.19019818306,Tongue_dorsum,Tongue_dorsum
16.5327014923,22.7270908356,Hard_palate,Hard_palate
12.4084806442,21.8751583099,Buccal_mucosa,Buccal_mucosa
9.97055435181,29.5993747711,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
13.3125181198,17.2124099731,Palatine_Tonsils,Palatine_Tonsils
-3.49362277985,19.0789012909,Supragingival_plaque,Supragingival_plaque
-4.34877204895,18.1737136841,Subgingival_plaque,Subgingival_plaque
-42.8776512146,5.06431341171,Left_Retroauricular_crease,Left_Retroauricular_crease
-39.7682380676,4.3055768013,Right_Retroauricular_crease,Right_Retroauricular_crease
-19.6431941986,-0.394966781139,Right_Antecubital_fossa,Right_Antecubital_fossa
-31.3107242584,-12.8245725632,Left_Antecubital_fossa,Left_Antecubital_fossa
-8.13936424255,-21.5784034729,Stool,Stool
13.2374267578,-0.0405188016593,Saliva,Saliva
11.1064100266,9.15675830841,Tongue_dorsum,Tongue_dorsum
15.3798475266,27.8658981323,Buccal_mucosa,Buccal_mucosa
5.04045152664,13.4339599609,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
15.0224790573,22.1742324829,Palatine_Tonsils,Palatine_Tonsils
12.4828119278,2.19794726372,Throat,Throat
-4.94424772263,15.7948980331,Supragingival_plaque,Supragingival_plaque
-4.60334348679,15.9079055786,Subgingival_plaque,Subgingival_plaque
-5.12151527405,-14.481713295,Stool,Stool
-30.1932849884,-10.6363773346,Left_Retroauricular_crease,Left_Retroauricular_crease
-30.8871040344,2.96216607094,Right_Retroauricular_crease,Right_Retroauricular_crease
-9.85033607483,-3.19394230843,Left_Antecubital_fossa,Left_Antecubital_fossa
-19.2649383545,-11.7057790756,Anterior_nares,Anterior_nares
-1.38108491898,-10.7607269287,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
-1.02874541283,-10.4726390839,Palatine_Tonsils,Palatine_Tonsils
-34.4669647217,4.06089878082,Left_Retroauricular_crease,Left_Retroauricular_crease
-31.1407337189,2.08378386497,Right_Retroauricular_crease,Right_Retroauricular_crease
-9.87011909485,-3.20943284035,Left_Antecubital_fossa,Left_Antecubital_fossa
-26.4683094025,-8.06929016113,Right_Antecubital_fossa,Right_Antecubital_fossa
-8.4806432724,-13.4102325439,Stool,Stool
-8.28281402588,-5.41758775711,Left_Retroauricular_crease,Left_Retroauricular_crease
-6.65239524841,-8.0420999527,Right_Retroauricular_crease,Right_Retroauricular_crease
-7.37273216248,-6.14528656006,Left_Antecubital_fossa,Left_Antecubital_fossa
-8.6229057312,-13.1900510788,Right_Antecubital_fossa,Right_Antecubital_fossa
-11.5643825531,-9.84837818146,Anterior_nares,Anterior_nares
7.66238069534,-21.5878582001,Vaginal_introitus,Vaginal_introitus
7.78136873245,-22.0254173279,Mid_vagina,Mid_vagina
7.45533657074,-20.8265399933,Posterior_fornix,Posterior_fornix
2.93381595612,-8.91715908051,Saliva,Saliva
24.2202396393,-0.633641898632,Tongue_dorsum,Tongue_dorsum
12.7653274536,21.838973999,Hard_palate,Hard_palate
12.1624879837,15.4178361893,Buccal_mucosa,Buccal_mucosa
11.3519334793,22.4223861694,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
-4.92739486694,1.06752133369,Palatine_Tonsils,Palatine_Tonsils
23.556520462,-4.42689085007,Throat,Throat
-3.9031996727,14.8550729752,Supragingival_plaque,Supragingival_plaque
-3.87793064117,14.9235343933,Subgingival_plaque,Subgingival_plaque
12.0568914413,-8.98040485382,Saliva,Saliva
20.6048927307,-6.45846557617,Tongue_dorsum,Tongue_dorsum
9.82045841217,17.73695755,Hard_palate,Hard_palate
13.593539238,28.7562332153,Buccal_mucosa,Buccal_mucosa
4.95142650604,12.7518787384,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
21.8043804169,-5.44780492783,Palatine_Tonsils,Palatine_Tonsils
7.9603562355,7.31711578369,Throat,Throat
-5.01970815659,9.85053062439,Supragingival_plaque,Supragingival_plaque
-3.83201575279,6.44539022446,Subgingival_plaque,Subgingival_plaque
-4.85179710388,-14.8053350449,Stool,Stool
-26.3544940948,-13.9285926819,Left_Retroauricular_crease,Left_Retroauricular_crease
-30.6253929138,-10.9351892471,Right_Retroauricular_crease,Right_Retroauricular_crease
-9.82696437836,-3.20697546005,Left_Antecubital_fossa,Left_Antecubital_fossa
-9.81108951569,-3.15849852562,Right_Antecubital_fossa,Right_Antecubital_fossa
-8.63701725006,-9.06733894348,Anterior_nares,Anterior_nares
17.5818881989,-33.2004814148,Vaginal_introitus,Vaginal_introitus
15.3286361694,-32.7909126282,Mid_vagina,Mid_vagina
16.6178398132,-33.1033287048,Posterior_fornix,Posterior_fornix
11.5020236969,-9.11698913574,Saliva,Saliva
18.3019447327,4.4057841301,Tongue_dorsum,Tongue_dorsum
7.40011072159,16.0277194977,Hard_palate,Hard_palate
8.84768104553,18.0173721313,Buccal_mucosa,Buccal_mucosa
7.88572406769,16.6502876282,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
9.26770401001,-5.73226499557,Palatine_Tonsils,Palatine_Tonsils
9.57981109619,-5.8303899765,Throat,Throat
-6.42353057861,13.1323537827,Supragingival_plaque,Supragingival_plaque
-5.95006227493,11.9702749252,Subgingival_plaque,Subgingival_plaque
-5.21540594101,-23.6647167206,Stool,Stool
-28.5428657532,-5.50895738602,Left_Retroauricular_crease,Left_Retroauricular_crease
-27.44947052,-6.15005254745,Right_Retroauricular_crease,Right_Retroauricular_crease
-10.4622163773,-2.70371937752,Left_Antecubital_fossa,Left_Antecubital_fossa
-10.343837738,-2.77959322929,Right_Antecubital_fossa,Right_Antecubital_fossa
17.0341014862,-34.3825263977,Vaginal_introitus,Vaginal_introitus
15.8926448822,-33.1733856201,Mid_vagina,Mid_vagina
17.5146770477,-33.2822875977,Posterior_fornix,Posterior_fornix
15.2281618118,-5.80402421951,Saliva,Saliva
21.0092086792,-6.42665529251,Tongue_dorsum,Tongue_dorsum
12.1997919083,11.8453264236,Hard_palate,Hard_palate
10.7608861923,22.4141635895,Buccal_mucosa,Buccal_mucosa
15.2864122391,25.3923130035,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
20.3193187714,-8.96504306793,Palatine_Tonsils,Palatine_Tonsils
20.312828064,-8.98274326324,Throat,Throat
-0.916233360767,11.8556127548,Supragingival_plaque,Supragingival_plaque
-1.77528500557,12.3865089417,Subgingival_plaque,Subgingival_plaque
-6.72936582565,-18.2374897003,Stool,Stool
-27.5030498505,-7.58863592148,Left_Retroauricular_crease,Left_Retroauricular_crease
-30.535364151,-11.6601572037,Right_Retroauricular_crease,Right_Retroauricular_crease
-12.9269828796,-5.72252750397,Left_Antecubital_fossa,Left_Antecubital_fossa
-8.60931301117,-7.99004173279,Right_Antecubital_fossa,Right_Antecubital_fossa
-21.874174118,-10.5573005676,Anterior_nares,Anterior_nares
6.23296022415,-39.6930656433,Vaginal_introitus,Vaginal_introitus
6.42426490784,-39.9951896667,Mid_vagina,Mid_vagina
6.22072792053,-39.1021194458,Posterior_fornix,Posterior_fornix
-6.27325439453,-24.428981781,Stool,Stool
-35.6462593079,1.49015927315,Left_Retroauricular_crease,Left_Retroauricular_crease
-39.2892227173,2.23936867714,Right_Retroauricular_crease,Right_Retroauricular_crease
-22.7176761627,2.23182821274,Left_Antecubital_fossa,Left_Antecubital_fossa
-38.9891357422,4.95633935928,Right_Antecubital_fossa,Right_Antecubital_fossa
-19.9599285126,-12.4540691376,Anterior_nares,Anterior_nares
14.9075202942,-7.00921487808,Saliva,Saliva
27.7339382172,-0.637911617756,Tongue_dorsum,Tongue_dorsum
29.179479599,2.49534845352,Hard_palate,Hard_palate
28.698179245,3.76882910728,Buccal_mucosa,Buccal_mucosa
10.9804162979,16.7286758423,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
28.3968315125,-0.0200651474297,Palatine_Tonsils,Palatine_Tonsils
23.5181674957,-5.34816551208,Throat,Throat
-8.47320652008,12.9011068344,Supragingival_plaque,Supragingival_plaque
-6.55834674835,10.6013469696,Subgingival_plaque,Subgingival_plaque
-6.38128328323,-18.7565803528,Stool,Stool
-40.7570953369,4.38388633728,Left_Retroauricular_crease,Left_Retroauricular_crease
-41.2029037476,4.35305643082,Right_Retroauricular_crease,Right_Retroauricular_crease
-19.0374794006,-1.25971865654,Left_Antecubital_fossa,Left_Antecubital_fossa
-18.4019432068,-5.71304512024,Right_Antecubital_fossa,Right_Antecubital_fossa
-17.2039661407,-11.7671403885,Anterior_nares,Anterior_nares
6.93214988708,-38.9679946899,Vaginal_introitus,Vaginal_introitus
6.91517162323,-37.449382782,Mid_vagina,Mid_vagina
6.53638839722,-38.6236572266,Posterior_fornix,Posterior_fornix
12.6128063202,8.80701160431,Saliva,Saliva
17.9189510345,3.84829688072,Tongue_dorsum,Tongue_dorsum
10.3036174774,20.0683345795,Hard_palate,Hard_palate
10.7585468292,22.5552062988,Buccal_mucosa,Buccal_mucosa
11.6710186005,22.4335632324,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
-4.91179513931,1.85516405106,Palatine_Tonsils,Palatine_Tonsils
10.6553897858,1.87399125099,Throat,Throat
-3.57792592049,9.12242889404,Supragingival_plaque,Supragingival_plaque
-3.82492876053,6.52717065811,Subgingival_plaque,Subgingival_plaque
-3.22898697853,-21.5152072906,Stool,Stool
28.5454387665,0.256608188152,Tongue_dorsum,Tongue_dorsum
12.4659118652,22.8872680664,Hard_palate,Hard_palate
17.4173202515,31.8309574127,Buccal_mucosa,Buccal_mucosa
18.4320144653,32.3235549927,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
26.7166919708,-1.05826365948,Palatine_Tonsils,Palatine_Tonsils
27.5556716919,-0.576774537563,Throat,Throat
-7.43694353104,16.4866409302,Supragingival_plaque,Supragingival_plaque
-8.02491378784,16.1430225372,Subgingival_plaque,Subgingival_plaque
17.2362651825,-33.2052993774,Vaginal_introitus,Vaginal_introitus
17.8869800568,-33.2638320923,Mid_vagina,Mid_vagina
18.1680088043,-33.2928237915,Posterior_fornix,Posterior_fornix
-25.1387519836,-13.9379053116,Left_Retroauricular_crease,Left_Retroauricular_crease
-25.1638526917,-13.9409542084,Right_Retroauricular_crease,Right_Retroauricular_crease
-30.2789306641,-12.4017648697,Right_Antecubital_fossa,Right_Antecubital_fossa
-21.0759220123,-12.0732107162,Anterior_nares,Anterior_nares
-6.29122066498,-24.3259601593,Stool,Stool
11.9458942413,-10.1718034744,Saliva,Saliva
7.55436468124,19.9288425446,Hard_palate,Hard_palate
18.7545814514,31.9225635529,Buccal_mucosa,Buccal_mucosa
18.5953826904,30.9416503906,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
9.34715175629,-0.576110243797,Palatine_Tonsils,Palatine_Tonsils
4.78115081787,14.3145065308,Throat,Throat
-3.5369925499,18.6947479248,Supragingival_plaque,Supragingival_plaque
-7.17021131516,20.2469997406,Subgingival_plaque,Subgingival_plaque
-20.7242965698,-11.4403543472,Left_Retroauricular_crease,Left_Retroauricular_crease
-20.0154457092,-11.1880874634,Right_Retroauricular_crease,Right_Retroauricular_crease
-13.3016853333,-9.49276542664,Right_Antecubital_fossa,Right_Antecubital_fossa
18.163860321,-33.2972717285,Vaginal_introitus,Vaginal_introitus
17.8786239624,-33.2620010376,Mid_vagina,Mid_vagina
17.7992916107,-33.2779769897,Posterior_fornix,Posterior_fornix
-8.40743541718,-4.75840616226,Saliva,Saliva
21.3765258789,1.09346222878,Tongue_dorsum,Tongue_dorsum
15.5035009384,27.0748023987,Hard_palate,Hard_palate
-4.40637016296,-23.7315387726,Stool,Stool
11.9060688019,24.2465229034,Buccal_mucosa,Buccal_mucosa
14.7385568619,28.223279953,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
15.6574735641,-1.64380896091,Palatine_Tonsils,Palatine_Tonsils
16.6361541748,-1.05483222008,Throat,Throat
-7.3121805191,19.7873859406,Supragingival_plaque,Supragingival_plaque
24.0789661407,30.2330722809,Subgingival_plaque,Subgingival_plaque
24.9395465851,-2.37162780762,Saliva,Saliva
29.0439052582,0.542033731937,Tongue_dorsum,Tongue_dorsum
27.8431568146,0.568085253239,Hard_palate,Hard_palate
2.5324139595,14.2665576935,Buccal_mucosa,Buccal_mucosa
-2.54591274261,9.39834403992,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
-5.88673496246,2.33787369728,Palatine_Tonsils,Palatine_Tonsils
-5.02244138718,1.79704463482,Throat,Throat
-6.67730665207,7.88635396957,Supragingival_plaque,Supragingival_plaque
-6.48817634583,7.80579853058,Subgingival_plaque,Subgingival_plaque
-5.71464586258,-24.9264469147,Stool,Stool
-7.50101232529,-20.6168785095,Stool,Stool
-40.5080375671,4.5524263382,Left_Retroauricular_crease,Left_Retroauricular_crease
-43.4517669678,4.94222354889,Right_Retroauricular_crease,Right_Retroauricular_crease
-30.3970718384,4.59455060959,Left_Antecubital_fossa,Left_Antecubital_fossa
-27.8888282776,3.75117564201,Right_Antecubital_fossa,Right_Antecubital_fossa
-21.3463134766,-4.11226797104,Anterior_nares,Anterior_nares
14.4081964493,-33.3386650085,Vaginal_introitus,Vaginal_introitus
17.3545360565,-33.303352356,Mid_vagina,Mid_vagina
17.8198204041,-33.3068161011,Posterior_fornix,Posterior_fornix
17.6933727264,6.34266471863,Tongue_dorsum,Tongue_dorsum
21.9358406067,31.6209335327,Hard_palate,Hard_palate
16.3770503998,27.0973548889,Buccal_mucosa,Buccal_mucosa
22.995885849,32.0695075989,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
17.8638153076,6.46229696274,Palatine_Tonsils,Palatine_Tonsils
18.3487625122,6.8717250824,Throat,Throat
-5.5144944191,9.06335163116,Supragingival_plaque,Supragingival_plaque
-7.32498264313,13.9578962326,Subgingival_plaque,Subgingival_plaque
-29.8431472778,-9.33403587341,Left_Retroauricular_crease,Left_Retroauricular_crease
-30.031867981,-9.73834514618,Right_Retroauricular_crease,Right_Retroauricular_crease
-23.3370552063,1.64939343929,Left_Antecubital_fossa,Left_Antecubital_fossa
-21.91132164,-0.0869905501604,Right_Antecubital_fossa,Right_Antecubital_fossa
-17.0634365082,-13.7762041092,Anterior_nares,Anterior_nares
-7.77016496658,-18.0004196167,Stool,Stool
8.9499874115,7.21925401688,Saliva,Saliva
18.508398056,5.76645708084,Tongue_dorsum,Tongue_dorsum
10.7879400253,19.1108036041,Hard_palate,Hard_palate
18.7455940247,29.9706611633,Buccal_mucosa,Buccal_mucosa
14.4219789505,26.891866684,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
17.832151413,7.2253370285,Palatine_Tonsils,Palatine_Tonsils
18.6980495453,4.96101427078,Throat,Throat
-6.49235343933,16.1420078278,Supragingival_plaque,Supragingival_plaque
-7.73875617981,14.9579906464,Subgingival_plaque,Subgingival_plaque
14.5544614792,-8.94787597656,Saliva,Saliva
20.7236309052,-6.88747024536,Tongue_dorsum,Tongue_dorsum
13.0846624374,24.4149570465,Hard_palate,Hard_palate
11.1932191849,13.1088209152,Buccal_mucosa,Buccal_mucosa
11.2969312668,13.0776901245,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
17.6101417542,-7.57591915131,Palatine_Tonsils,Palatine_Tonsils
17.8396053314,-7.6911072731,Throat,Throat
-5.69629955292,7.9094953537,Supragingival_plaque,Supragingival_plaque
-3.82942938805,3.98657989502,Subgingival_plaque,Subgingival_plaque
-6.44660282135,-21.7401237488,Stool,Stool
17.5732421875,-33.3204917908,Vaginal_introitus,Vaginal_introitus
19.1023635864,-33.2703552246,Mid_vagina,Mid_vagina
18.650560379,-33.2995643616,Posterior_fornix,Posterior_fornix
11.6335029602,-8.2752122879,Saliva,Saliva
15.7404088974,3.63849067688,Tongue_dorsum,Tongue_dorsum
10.4143428802,14.812666893,Hard_palate,Hard_palate
7.75195121765,18.9653453827,Buccal_mucosa,Buccal_mucosa
4.82012796402,12.7000865936,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
16.6292972565,-7.73495674133,Palatine_Tonsils,Palatine_Tonsils
-43.1471557617,4.95130777359,Right_Retroauricular_crease,Right_Retroauricular_crease
-26.8343048096,-7.49807691574,Left_Antecubital_fossa,Left_Antecubital_fossa
-27.771894455,3.65176033974,Right_Antecubital_fossa,Right_Antecubital_fossa
-18.5112895966,-11.2086601257,Anterior_nares,Anterior_nares
-6.28810977936,-18.5096683502,Stool,Stool
10.4804449081,-5.05336141586,Throat,Throat
-7.64668941498,13.4755916595,Supragingival_plaque,Supragingival_plaque
-7.39250707626,13.127494812,Subgingival_plaque,Subgingival_plaque
-21.09126091,-11.5047206879,Left_Retroauricular_crease,Left_Retroauricular_crease
-21.1930904388,-10.9657011032,Right_Retroauricular_crease,Right_Retroauricular_crease
-20.958902359,-10.92415905,Anterior_nares,Anterior_nares
-0.853240072727,-15.861366272,Stool,Stool
7.77638196945,19.7024765015,Saliva,Saliva
14.3746299744,3.89736938477,Tongue_dorsum,Tongue_dorsum
20.3092269897,30.6326828003,Hard_palate,Hard_palate
20.8866004944,31.6604804993,Buccal_mucosa,Buccal_mucosa
24.2048416138,32.3648490906,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
15.810500145,6.97274398804,Palatine_Tonsils,Palatine_Tonsils
20.2918300629,8.56164741516,Throat,Throat
-8.26647758484,17.415845871,Supragingival_plaque,Supragingival_plaque
-8.46907138824,17.4260482788,Subgingival_plaque,Subgingival_plaque
-6.98944664001,-22.9033050537,Stool,Stool
-43.0016708374,4.77430009842,Left_Retroauricular_crease,Left_Retroauricular_crease
-42.696521759,4.84973669052,Right_Retroauricular_crease,Right_Retroauricular_crease
-15.8131904602,-3.67446064949,Left_Antecubital_fossa,Left_Antecubital_fossa
-22.4206752777,2.59090900421,Right_Antecubital_fossa,Right_Antecubital_fossa
-34.65883255,2.15964889526,Anterior_nares,Anterior_nares
-26.5119934082,-8.69874572754,Saliva,Saliva
26.6512184143,-3.87269830704,Tongue_dorsum,Tongue_dorsum
13.0108575821,26.5750045776,Hard_palate,Hard_palate
6.25696372986,19.83568573,Buccal_mucosa,Buccal_mucosa
7.58603715897,20.2909679413,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
11.7832813263,12.6387386322,Palatine_Tonsils,Palatine_Tonsils
24.4312744141,-3.31167244911,Throat,Throat
-3.62323594093,18.3233623505,Supragingival_plaque,Supragingival_plaque
-4.15549182892,7.54947757721,Subgingival_plaque,Subgingival_plaque
-46.1314964294,5.51919841766,Left_Retroauricular_crease,Left_Retroauricular_crease
-28.1492023468,-6.55503559113,Right_Retroauricular_crease,Right_Retroauricular_crease
-38.9269256592,1.64236056805,Left_Antecubital_fossa,Left_Antecubital_fossa
-31.8879165649,2.44747400284,Right_Antecubital_fossa,Right_Antecubital_fossa
-17.0746212006,-3.14484500885,Anterior_nares,Anterior_nares
-5.32660770416,-24.4387073517,Stool,Stool
10.6299209595,-4.38239717484,Saliva,Saliva
18.7343921661,3.40551304817,Tongue_dorsum,Tongue_dorsum
7.63869714737,2.94024825096,Hard_palate,Hard_palate
20.863992691,29.5051708221,Buccal_mucosa,Buccal_mucosa
27.2122688293,33.6864356995,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
17.2270317078,16.0352668762,Palatine_Tonsils,Palatine_Tonsils
3.69401955605,-5.43954610825,Throat,Throat
-10.7914819717,14.02572155,Supragingival_plaque,Supragingival_plaque
-9.67095088959,12.991476059,Subgingival_plaque,Subgingival_plaque
-39.9539375305,4.10337495804,Left_Retroauricular_crease,Left_Retroauricular_crease
-34.9573059082,0.875289738178,Right_Retroauricular_crease,Right_Retroauricular_crease
-31.4083099365,5.63303565979,Left_Antecubital_fossa,Left_Antecubital_fossa
-34.1996688843,5.99196243286,Right_Antecubital_fossa,Right_Antecubital_fossa
-25.1480083466,-7.29558801651,Anterior_nares,Anterior_nares
-6.41510248184,-21.8208045959,Stool,Stool
-0.030142724514,-11.1389970779,Saliva,Saliva
25.2863464355,-3.52936172485,Tongue_dorsum,Tongue_dorsum
12.212937355,17.2415313721,Hard_palate,Hard_palate
6.17053556442,17.9445800781,Buccal_mucosa,Buccal_mucosa
6.60621976852,11.4870100021,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
16.4561786652,-12.218747139,Palatine_Tonsils,Palatine_Tonsils
19.080329895,-9.12663173676,Throat,Throat
-8.27555274963,18.2090568542,Supragingival_plaque,Supragingival_plaque
-8.40496063232,18.2909431458,Subgingival_plaque,Subgingival_plaque
11.8697290421,-8.87386798859,Saliva,Saliva
19.5276165009,7.99360990524,Tongue_dorsum,Tongue_dorsum
12.1862049103,21.086315155,Hard_palate,Hard_palate
15.8485851288,29.44348526,Buccal_mucosa,Buccal_mucosa
5.65337467194,15.1090078354,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
18.7188396454,5.12621021271,Palatine_Tonsils,Palatine_Tonsils
18.162071228,4.54586791992,Throat,Throat
-6.70978975296,16.2412242889,Supragingival_plaque,Supragingival_plaque
-7.99280166626,11.2325582504,Subgingival_plaque,Subgingival_plaque
-5.65460729599,-22.189704895,Stool,Stool
-40.4163131714,4.6224732399,Left_Retroauricular_crease,Left_Retroauricular_crease
-37.6690864563,5.62484502792,Right_Retroauricular_crease,Right_Retroauricular_crease
-39.15442276,5.37431669235,Right_Antecubital_fossa,Right_Antecubital_fossa
-20.5980358124,-12.1904478073,Anterior_nares,Anterior_nares
-35.0434074402,2.02223777771,Left_Retroauricular_crease,Left_Retroauricular_crease
-40.9838523865,4.59247732162,Right_Retroauricular_crease,Right_Retroauricular_crease
-35.1010284424,5.68372774124,Left_Antecubital_fossa,Left_Antecubital_fossa
-9.31671905518,-8.21516227722,Right_Antecubital_fossa,Right_Antecubital_fossa
-26.9306125641,-6.76903820038,Anterior_nares,Anterior_nares
-3.86677765846,-26.7987937927,Stool,Stool
4.97020483017,-4.5601811409,Saliva,Saliva
13.1415252686,4.19422483444,Tongue_dorsum,Tongue_dorsum
10.9023447037,19.0481567383,Hard_palate,Hard_palate
11.3060941696,18.8541603088,Buccal_mucosa,Buccal_mucosa
14.6562223434,26.3809375763,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
15.0929965973,-0.441273480654,Palatine_Tonsils,Palatine_Tonsils
2.73023200035,-5.76859807968,Throat,Throat
-4.52225446701,11.4614467621,Supragingival_plaque,Supragingival_plaque
-4.35020065308,17.1302318573,Subgingival_plaque,Subgingival_plaque
-0.694842636585,-14.6110134125,Stool,Stool
-26.7968730927,-9.79577255249,Left_Retroauricular_crease,Left_Retroauricular_crease
-28.7058677673,-11.1054162979,Right_Retroauricular_crease,Right_Retroauricular_crease
-6.03730392456,-7.71913099289,Left_Antecubital_fossa,Left_Antecubital_fossa
-14.506814003,-2.02656793594,Right_Antecubital_fossa,Right_Antecubital_fossa
4.93819570541,-36.6945877075,Mid_vagina,Mid_vagina
5.25678443909,-37.4286804199,Posterior_fornix,Posterior_fornix
13.8158168793,-7.40881538391,Saliva,Saliva
20.0391197205,3.34352469444,Tongue_dorsum,Tongue_dorsum
23.5151081085,0.271353602409,Hard_palate,Hard_palate
-7.29333496094,19.640537262,Buccal_mucosa,Buccal_mucosa
5.50140666962,14.6633062363,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
7.80766105652,-4.4974770546,Palatine_Tonsils,Palatine_Tonsils
20.321182251,3.08060002327,Throat,Throat
-4.37016677856,15.634552002,Supragingival_plaque,Supragingival_plaque
-4.24204397202,16.0489425659,Subgingival_plaque,Subgingival_plaque
18.7823486328,-7.79243564606,Tongue_dorsum,Tongue_dorsum
14.8580408096,19.3796920776,Hard_palate,Hard_palate
14.5077075958,20.0315513611,Buccal_mucosa,Buccal_mucosa
7.59092712402,24.3142299652,Attached_Keratinized_gingiva,Attached_Keratinized_gingiva
20.3023529053,-3.48911333084,Palatine_Tonsils,Palatine_Tonsils
19.5399112701,-9.8657541275,Throat,Throat
-8.33037853241,11.4025821686,Supragingival_plaque,Supragingival_plaque
-8.17017269135,11.4583692551,Subgingival_plaque,Subgingival_plaque
-17.6494789124,-6.0351858139,Left_Retroauricular_crease,Left_Retroauricular_crease
-28.4767856598,-7.34458875656,Right_Retroauricular_crease,Right_Retroauricular_crease
-17.8712081909,-2.04606366158,Left_Antecubital_fossa,Left_Antecubital_fossa
-19.7642688751,-9.14984798431,Anterior_nares,Anterior_nares
15.3920555115,-31.9197006226,Vaginal_introitus,Vaginal_introitus
11.4520292282,-30.6844921112,Mid_vagina,Mid_vagina
3.04528522491,-13.5751276016,Posterior_fornix,Posterior_fornix
-6.1850476265,-19.6741104126,Stool,Stool
-36.5051307678,3.70172762871,Left_Retroauricular_crease,Left_Retroauricular_crease
-37.3888435364,2.17271947861,Right_Retroauricular_crease,Right_Retroauricular_crease
-16.5889968872,-4.18331384659,Left_Antecubital_fossa,Left_Antecubital_fossa
-18.0692024231,-2.06324958801,Right_Antecubital_fossa,Right_Antecubital_fossa
-24.547794342,-3.98473024368,Anterior_nares,Anterior_nares
11.2572317123,-29.3898544312,Vaginal_introitus,Vaginal_introitus
11.4487380981,-29.58385849,Mid_vagina,Mid_vagina
11.156460762,-29.2141876221,Posterior_fornix,Posterior_fornix
10.8721961975,-8.00354671478,Saliva,Saliva
16.5743293762,6.19473314285,Tongue_dorsum,Tongue_dorsum
9.72793483734,12.7791223526,Hard_palate,Hard_palate
14.9846401215,27.7289905548,Buccal_mucosa,Buccal_mucosa
